Country,Country_Code,Year,Indicator_Code,Indicator_Name,Value
Algeria,DZA,2024,SP.POP.TOTL,Population,46814308.0
Algeria,DZA,2023,SP.POP.TOTL,Population,46164219.0
Algeria,DZA,2022,SP.POP.TOTL,Population,45477389.0
Algeria,DZA,2021,SP.POP.TOTL,Population,44761099.0
Algeria,DZA,2020,SP.POP.TOTL,Population,44042091.0
Algeria,DZA,2019,SP.POP.TOTL,Population,43294546.0
Algeria,DZA,2018,SP.POP.TOTL,Population,42505035.0
Algeria,DZA,2017,SP.POP.TOTL,Population,41689299.0
Algeria,DZA,2016,SP.POP.TOTL,Population,40850721.0
Algeria,DZA,2015,SP.POP.TOTL,Population,40019529.0
Algeria,DZA,2014,SP.POP.TOTL,Population,39205031.0
Algeria,DZA,2013,SP.POP.TOTL,Population,38414171.0
Algeria,DZA,2012,SP.POP.TOTL,Population,37646166.0
Algeria,DZA,2011,SP.POP.TOTL,Population,36903376.0
Algeria,DZA,2010,SP.POP.TOTL,Population,36188236.0
Algeria,DZA,2009,SP.POP.TOTL,Population,35490445.0
Algeria,DZA,2008,SP.POP.TOTL,Population,34816961.0
Algeria,DZA,2007,SP.POP.TOTL,Population,34189416.0
Algeria,DZA,2006,SP.POP.TOTL,Population,33623506.0
Algeria,DZA,2005,SP.POP.TOTL,Population,33109249.0
Algeria,DZA,2004,SP.POP.TOTL,Population,32628286.0
Algeria,DZA,2003,SP.POP.TOTL,Population,32175818.0
Algeria,DZA,2002,SP.POP.TOTL,Population,31750835.0
Algeria,DZA,2001,SP.POP.TOTL,Population,31331221.0
Algeria,DZA,2000,SP.POP.TOTL,Population,30903893.0
Egypt,EGY,2024,SP.POP.TOTL,Population,116538258.0
Egypt,EGY,2023,SP.POP.TOTL,Population,114535772.0
Egypt,EGY,2022,SP.POP.TOTL,Population,112618250.0
Egypt,EGY,2021,SP.POP.TOTL,Population,110957008.0
Egypt,EGY,2020,SP.POP.TOTL,Population,109315124.0
Egypt,EGY,2019,SP.POP.TOTL,Population,107553158.0
Egypt,EGY,2018,SP.POP.TOTL,Population,105682094.0
Egypt,EGY,2017,SP.POP.TOTL,Population,103696057.0
Egypt,EGY,2016,SP.POP.TOTL,Population,101644589.0
Egypt,EGY,2015,SP.POP.TOTL,Population,99597342.0
Egypt,EGY,2014,SP.POP.TOTL,Population,97528654.0
Egypt,EGY,2013,SP.POP.TOTL,Population,95333553.0
Egypt,EGY,2012,SP.POP.TOTL,Population,93161001.0
Egypt,EGY,2011,SP.POP.TOTL,Population,91093059.0
Egypt,EGY,2010,SP.POP.TOTL,Population,89196072.0
Egypt,EGY,2009,SP.POP.TOTL,Population,87501636.0
Egypt,EGY,2008,SP.POP.TOTL,Population,85864789.0
Egypt,EGY,2007,SP.POP.TOTL,Population,84276225.0
Egypt,EGY,2006,SP.POP.TOTL,Population,82700403.0
Egypt,EGY,2005,SP.POP.TOTL,Population,81101004.0
Egypt,EGY,2004,SP.POP.TOTL,Population,79477443.0
Egypt,EGY,2003,SP.POP.TOTL,Population,77853548.0
Egypt,EGY,2002,SP.POP.TOTL,Population,76239137.0
Egypt,EGY,2001,SP.POP.TOTL,Population,74652029.0
Egypt,EGY,2000,SP.POP.TOTL,Population,73083284.0
Spain,ESP,2024,SP.POP.TOTL,Population,48848840.0
Spain,ESP,2023,SP.POP.TOTL,Population,48352528.0
Spain,ESP,2022,SP.POP.TOTL,Population,47786102.0
Spain,ESP,2021,SP.POP.TOTL,Population,47443821.0
Spain,ESP,2020,SP.POP.TOTL,Population,47359424.0
Spain,ESP,2019,SP.POP.TOTL,Population,47118501.0
Spain,ESP,2018,SP.POP.TOTL,Population,46782011.0
Spain,ESP,2017,SP.POP.TOTL,Population,46571232.0
Spain,ESP,2016,SP.POP.TOTL,Population,46458139.0
Spain,ESP,2015,SP.POP.TOTL,Population,46422303.0
Spain,ESP,2014,SP.POP.TOTL,Population,46460733.0
Spain,ESP,2013,SP.POP.TOTL,Population,46604197.0
Spain,ESP,2012,SP.POP.TOTL,Population,46773055.0
Spain,ESP,2011,SP.POP.TOTL,Population,46742697.0
Spain,ESP,2010,SP.POP.TOTL,Population,46576897.0
Spain,ESP,2009,SP.POP.TOTL,Population,46362946.0
Spain,ESP,2008,SP.POP.TOTL,Population,45954106.0
Spain,ESP,2007,SP.POP.TOTL,Population,45226803.0
Spain,ESP,2006,SP.POP.TOTL,Population,44397319.0
Spain,ESP,2005,SP.POP.TOTL,Population,43653155.0
Spain,ESP,2004,SP.POP.TOTL,Population,42921895.0
Spain,ESP,2003,SP.POP.TOTL,Population,42187645.0
Spain,ESP,2002,SP.POP.TOTL,Population,41431558.0
Spain,ESP,2001,SP.POP.TOTL,Population,40850412.0
Spain,ESP,2000,SP.POP.TOTL,Population,40567864.0
Greece,GRC,2024,SP.POP.TOTL,Population,10405134.0
Greece,GRC,2023,SP.POP.TOTL,Population,10407351.0
Greece,GRC,2022,SP.POP.TOTL,Population,10437805.0
Greece,GRC,2021,SP.POP.TOTL,Population,10570130.0
Greece,GRC,2020,SP.POP.TOTL,Population,10698599.0
Greece,GRC,2019,SP.POP.TOTL,Population,10721582.0
Greece,GRC,2018,SP.POP.TOTL,Population,10732882.0
Greece,GRC,2017,SP.POP.TOTL,Population,10754679.0
Greece,GRC,2016,SP.POP.TOTL,Population,10775971.0
Greece,GRC,2015,SP.POP.TOTL,Population,10820883.0
Greece,GRC,2014,SP.POP.TOTL,Population,10892413.0
Greece,GRC,2013,SP.POP.TOTL,Population,10965211.0
Greece,GRC,2012,SP.POP.TOTL,Population,11045011.0
Greece,GRC,2011,SP.POP.TOTL,Population,11104899.0
Greece,GRC,2010,SP.POP.TOTL,Population,11121341.0
Greece,GRC,2009,SP.POP.TOTL,Population,11107017.0
Greece,GRC,2008,SP.POP.TOTL,Population,11077841.0
Greece,GRC,2007,SP.POP.TOTL,Population,11048473.0
Greece,GRC,2006,SP.POP.TOTL,Population,11020362.0
Greece,GRC,2005,SP.POP.TOTL,Population,10987314.0
Greece,GRC,2004,SP.POP.TOTL,Population,10955141.0
Greece,GRC,2003,SP.POP.TOTL,Population,10928070.0
Greece,GRC,2002,SP.POP.TOTL,Population,10902022.0
Greece,GRC,2001,SP.POP.TOTL,Population,10862132.0
Greece,GRC,2000,SP.POP.TOTL,Population,10805808.0
Italy,ITA,2024,SP.POP.TOTL,Population,58952704.0
Italy,ITA,2023,SP.POP.TOTL,Population,58984216.0
Italy,ITA,2022,SP.POP.TOTL,Population,59013667.0
Italy,ITA,2021,SP.POP.TOTL,Population,59133173.0
Italy,ITA,2020,SP.POP.TOTL,Population,59438851.0
Italy,ITA,2019,SP.POP.TOTL,Population,59729081.0
Italy,ITA,2018,SP.POP.TOTL,Population,59877221.0
Italy,ITA,2017,SP.POP.TOTL,Population,60002252.0
Italy,ITA,2016,SP.POP.TOTL,Population,60115223.0
Italy,ITA,2015,SP.POP.TOTL,Population,60229605.0
Italy,ITA,2014,SP.POP.TOTL,Population,60320707.0
Italy,ITA,2013,SP.POP.TOTL,Population,60311613.0
Italy,ITA,2012,SP.POP.TOTL,Population,60191247.0
Italy,ITA,2011,SP.POP.TOTL,Population,60026841.0
Italy,ITA,2010,SP.POP.TOTL,Population,59819407.0
Italy,ITA,2009,SP.POP.TOTL,Population,59555454.0
Italy,ITA,2008,SP.POP.TOTL,Population,59211181.0
Italy,ITA,2007,SP.POP.TOTL,Population,58756247.0
Italy,ITA,2006,SP.POP.TOTL,Population,58399861.0
Italy,ITA,2005,SP.POP.TOTL,Population,58166682.0
Italy,ITA,2004,SP.POP.TOTL,Population,57828179.0
Italy,ITA,2003,SP.POP.TOTL,Population,57399184.0
Italy,ITA,2002,SP.POP.TOTL,Population,57089824.0
Italy,ITA,2001,SP.POP.TOTL,Population,56976981.0
Italy,ITA,2000,SP.POP.TOTL,Population,56942108.0
Libya,LBY,2024,SP.POP.TOTL,Population,7381023.0
Libya,LBY,2023,SP.POP.TOTL,Population,7305659.0
Libya,LBY,2022,SP.POP.TOTL,Population,7223805.0
Libya,LBY,2021,SP.POP.TOTL,Population,7135175.0
Libya,LBY,2020,SP.POP.TOTL,Population,7045399.0
Libya,LBY,2019,SP.POP.TOTL,Population,6951033.0
Libya,LBY,2018,SP.POP.TOTL,Population,6849055.0
Libya,LBY,2017,SP.POP.TOTL,Population,6738770.0
Libya,LBY,2016,SP.POP.TOTL,Population,6632126.0
Libya,LBY,2015,SP.POP.TOTL,Population,6531819.0
Libya,LBY,2014,SP.POP.TOTL,Population,6427252.0
Libya,LBY,2013,SP.POP.TOTL,Population,6304628.0
Libya,LBY,2012,SP.POP.TOTL,Population,6179328.0
Libya,LBY,2011,SP.POP.TOTL,Population,6343203.0
Libya,LBY,2010,SP.POP.TOTL,Population,6497839.0
Libya,LBY,2009,SP.POP.TOTL,Population,6366686.0
Libya,LBY,2008,SP.POP.TOTL,Population,6235430.0
Libya,LBY,2007,SP.POP.TOTL,Population,6104380.0
Libya,LBY,2006,SP.POP.TOTL,Population,5980211.0
Libya,LBY,2005,SP.POP.TOTL,Population,5858798.0
Libya,LBY,2004,SP.POP.TOTL,Population,5736693.0
Libya,LBY,2003,SP.POP.TOTL,Population,5619398.0
Libya,LBY,2002,SP.POP.TOTL,Population,5508410.0
Libya,LBY,2001,SP.POP.TOTL,Population,5403639.0
Libya,LBY,2000,SP.POP.TOTL,Population,5305021.0
Morocco,MAR,2024,SP.POP.TOTL,Population,38081173.0
Morocco,MAR,2023,SP.POP.TOTL,Population,37712505.0
Morocco,MAR,2022,SP.POP.TOTL,Population,37329064.0
Morocco,MAR,2021,SP.POP.TOTL,Population,36954442.0
Morocco,MAR,2020,SP.POP.TOTL,Population,36584208.0
Morocco,MAR,2019,SP.POP.TOTL,Population,36210898.0
Morocco,MAR,2018,SP.POP.TOTL,Population,35839760.0
Morocco,MAR,2017,SP.POP.TOTL,Population,35446392.0
Morocco,MAR,2016,SP.POP.TOTL,Population,35023457.0
Morocco,MAR,2015,SP.POP.TOTL,Population,34607588.0
Morocco,MAR,2014,SP.POP.TOTL,Population,34204780.0
Morocco,MAR,2013,SP.POP.TOTL,Population,33787571.0
Morocco,MAR,2012,SP.POP.TOTL,Population,33355241.0
Morocco,MAR,2011,SP.POP.TOTL,Population,32912588.0
Morocco,MAR,2010,SP.POP.TOTL,Population,32467016.0
Morocco,MAR,2009,SP.POP.TOTL,Population,32030778.0
Morocco,MAR,2008,SP.POP.TOTL,Population,31606767.0
Morocco,MAR,2007,SP.POP.TOTL,Population,31186468.0
Morocco,MAR,2006,SP.POP.TOTL,Population,30771178.0
Morocco,MAR,2005,SP.POP.TOTL,Population,30358144.0
Morocco,MAR,2004,SP.POP.TOTL,Population,29953018.0
Morocco,MAR,2003,SP.POP.TOTL,Population,29571415.0
Morocco,MAR,2002,SP.POP.TOTL,Population,29198142.0
Morocco,MAR,2001,SP.POP.TOTL,Population,28814643.0
Morocco,MAR,2000,SP.POP.TOTL,Population,28423435.0
Portugal,PRT,2024,SP.POP.TOTL,Population,10694681.0
Portugal,PRT,2023,SP.POP.TOTL,Population,10578174.0
Portugal,PRT,2022,SP.POP.TOTL,Population,10434332.0
Portugal,PRT,2021,SP.POP.TOTL,Population,10361831.0
Portugal,PRT,2020,SP.POP.TOTL,Population,10297081.0
Portugal,PRT,2019,SP.POP.TOTL,Population,10286263.0
Portugal,PRT,2018,SP.POP.TOTL,Population,10283822.0
Portugal,PRT,2017,SP.POP.TOTL,Population,10300300.0
Portugal,PRT,2016,SP.POP.TOTL,Population,10325452.0
Portugal,PRT,2015,SP.POP.TOTL,Population,10358076.0
Portugal,PRT,2014,SP.POP.TOTL,Population,10401062.0
Portugal,PRT,2013,SP.POP.TOTL,Population,10457295.0
Portugal,PRT,2012,SP.POP.TOTL,Population,10514844.0
Portugal,PRT,2011,SP.POP.TOTL,Population,10557560.0
Portugal,PRT,2010,SP.POP.TOTL,Population,10573100.0
Portugal,PRT,2009,SP.POP.TOTL,Population,10568247.0
Portugal,PRT,2008,SP.POP.TOTL,Population,10558177.0
Portugal,PRT,2007,SP.POP.TOTL,Population,10542964.0
Portugal,PRT,2006,SP.POP.TOTL,Population,10522288.0
Portugal,PRT,2005,SP.POP.TOTL,Population,10503330.0
Portugal,PRT,2004,SP.POP.TOTL,Population,10483861.0
Portugal,PRT,2003,SP.POP.TOTL,Population,10458821.0
Portugal,PRT,2002,SP.POP.TOTL,Population,10419631.0
Portugal,PRT,2001,SP.POP.TOTL,Population,10362722.0
Portugal,PRT,2000,SP.POP.TOTL,Population,10289898.0
Syria,SYR,2024,SP.POP.TOTL,Population,24672760.0
Syria,SYR,2023,SP.POP.TOTL,Population,23594623.0
Syria,SYR,2022,SP.POP.TOTL,Population,22462173.0
Syria,SYR,2021,SP.POP.TOTL,Population,21628839.0
Syria,SYR,2020,SP.POP.TOTL,Population,21049429.0
Syria,SYR,2019,SP.POP.TOTL,Population,20353534.0
Syria,SYR,2018,SP.POP.TOTL,Population,19577845.0
Syria,SYR,2017,SP.POP.TOTL,Population,19224668.0
Syria,SYR,2016,SP.POP.TOTL,Population,19193834.0
Syria,SYR,2015,SP.POP.TOTL,Population,19424618.0
Syria,SYR,2014,SP.POP.TOTL,Population,20273659.0
Syria,SYR,2013,SP.POP.TOTL,Population,21666917.0
Syria,SYR,2012,SP.POP.TOTL,Population,22759763.0
Syria,SYR,2011,SP.POP.TOTL,Population,22878098.0
Syria,SYR,2010,SP.POP.TOTL,Population,22482421.0
Syria,SYR,2009,SP.POP.TOTL,Population,21976969.0
Syria,SYR,2008,SP.POP.TOTL,Population,21636564.0
Syria,SYR,2007,SP.POP.TOTL,Population,20884125.0
Syria,SYR,2006,SP.POP.TOTL,Population,19637022.0
Syria,SYR,2005,SP.POP.TOTL,Population,18814091.0
Syria,SYR,2004,SP.POP.TOTL,Population,18336875.0
Syria,SYR,2003,SP.POP.TOTL,Population,17889296.0
Syria,SYR,2002,SP.POP.TOTL,Population,17468332.0
Syria,SYR,2001,SP.POP.TOTL,Population,17051338.0
Syria,SYR,2000,SP.POP.TOTL,Population,16637888.0
Tunisia,TUN,2024,SP.POP.TOTL,Population,12277109.0
Tunisia,TUN,2023,SP.POP.TOTL,Population,12200431.0
Tunisia,TUN,2022,SP.POP.TOTL,Population,12119334.0
Tunisia,TUN,2021,SP.POP.TOTL,Population,12048622.0
Tunisia,TUN,2020,SP.POP.TOTL,Population,11974057.0
Tunisia,TUN,2019,SP.POP.TOTL,Population,11875081.0
Tunisia,TUN,2018,SP.POP.TOTL,Population,11765514.0
Tunisia,TUN,2017,SP.POP.TOTL,Population,11650498.0
Tunisia,TUN,2016,SP.POP.TOTL,Population,11528674.0
Tunisia,TUN,2015,SP.POP.TOTL,Population,11402264.0
Tunisia,TUN,2014,SP.POP.TOTL,Population,11274288.0
Tunisia,TUN,2013,SP.POP.TOTL,Population,11141361.0
Tunisia,TUN,2012,SP.POP.TOTL,Population,11009647.0
Tunisia,TUN,2011,SP.POP.TOTL,Population,10886035.0
Tunisia,TUN,2010,SP.POP.TOTL,Population,10765980.0
Tunisia,TUN,2009,SP.POP.TOTL,Population,10650681.0
Tunisia,TUN,2008,SP.POP.TOTL,Population,10542635.0
Tunisia,TUN,2007,SP.POP.TOTL,Population,10441702.0
Tunisia,TUN,2006,SP.POP.TOTL,Population,10346410.0
Tunisia,TUN,2005,SP.POP.TOTL,Population,10255472.0
Tunisia,TUN,2004,SP.POP.TOTL,Population,10166163.0
Tunisia,TUN,2003,SP.POP.TOTL,Population,10071632.0
Tunisia,TUN,2002,SP.POP.TOTL,Population,9971515.0
Tunisia,TUN,2001,SP.POP.TOTL,Population,9869677.0
Tunisia,TUN,2000,SP.POP.TOTL,Population,9764935.0
Turkiye,TUR,2024,SP.POP.TOTL,Population,85518661.0
Turkiye,TUR,2023,SP.POP.TOTL,Population,85325965.0
Turkiye,TUR,2022,SP.POP.TOTL,Population,84979913.0
Turkiye,TUR,2021,SP.POP.TOTL,Population,84147318.0
Turkiye,TUR,2020,SP.POP.TOTL,Population,83384680.0
Turkiye,TUR,2019,SP.POP.TOTL,Population,82579440.0
Turkiye,TUR,2018,SP.POP.TOTL,Population,81407204.0
Turkiye,TUR,2017,SP.POP.TOTL,Population,80312698.0
Turkiye,TUR,2016,SP.POP.TOTL,Population,79277962.0
Turkiye,TUR,2015,SP.POP.TOTL,Population,78218479.0
Turkiye,TUR,2014,SP.POP.TOTL,Population,77181884.0
Turkiye,TUR,2013,SP.POP.TOTL,Population,76147624.0
Turkiye,TUR,2012,SP.POP.TOTL,Population,75175827.0
Turkiye,TUR,2011,SP.POP.TOTL,Population,74223629.0
Turkiye,TUR,2010,SP.POP.TOTL,Population,73142150.0
Turkiye,TUR,2009,SP.POP.TOTL,Population,72039206.0
Turkiye,TUR,2008,SP.POP.TOTL,Population,71051678.0
Turkiye,TUR,2007,SP.POP.TOTL,Population,70158112.0
Turkiye,TUR,2006,SP.POP.TOTL,Population,70045349.0
Turkiye,TUR,2005,SP.POP.TOTL,Population,69329557.0
Turkiye,TUR,2004,SP.POP.TOTL,Population,68592617.0
Turkiye,TUR,2003,SP.POP.TOTL,Population,67831730.0
Turkiye,TUR,2002,SP.POP.TOTL,Population,67048795.0
Turkiye,TUR,2001,SP.POP.TOTL,Population,66245128.0
Turkiye,TUR,2000,SP.POP.TOTL,Population,65425961.0
Algeria,DZA,2024,NY.GDP.PCAP.CD,GDP_per_capita,5752.99076651465
Algeria,DZA,2023,NY.GDP.PCAP.CD,GDP_per_capita,5370.477235078
Algeria,DZA,2022,NY.GDP.PCAP.CD,GDP_per_capita,4960.30334332888
Algeria,DZA,2021,NY.GDP.PCAP.CD,GDP_per_capita,4160.55926736925
Algeria,DZA,2020,NY.GDP.PCAP.CD,GDP_per_capita,3743.5419522929
Algeria,DZA,2019,NY.GDP.PCAP.CD,GDP_per_capita,4468.45341883656
Algeria,DZA,2018,NY.GDP.PCAP.CD,GDP_per_capita,4577.21029180491
Algeria,DZA,2017,NY.GDP.PCAP.CD,GDP_per_capita,4554.66753957828
Algeria,DZA,2016,NY.GDP.PCAP.CD,GDP_per_capita,4424.98529027556
Algeria,DZA,2015,NY.GDP.PCAP.CD,GDP_per_capita,4685.05902729002
Algeria,DZA,2014,NY.GDP.PCAP.CD,GDP_per_capita,6094.69392314956
Algeria,DZA,2013,NY.GDP.PCAP.CD,GDP_per_capita,5979.60138960585
Algeria,DZA,2012,NY.GDP.PCAP.CD,GDP_per_capita,6033.64884689543
Algeria,DZA,2011,NY.GDP.PCAP.CD,GDP_per_capita,5916.31364364343
Algeria,DZA,2010,NY.GDP.PCAP.CD,GDP_per_capita,4912.78585503672
Algeria,DZA,2009,NY.GDP.PCAP.CD,GDP_per_capita,4235.42990456612
Algeria,DZA,2008,NY.GDP.PCAP.CD,GDP_per_capita,5180.91881514686
Algeria,DZA,2007,NY.GDP.PCAP.CD,GDP_per_capita,4167.45169937531
Algeria,DZA,2006,NY.GDP.PCAP.CD,GDP_per_capita,3660.66104745322
Algeria,DZA,2005,NY.GDP.PCAP.CD,GDP_per_capita,3233.13339634212
Algeria,DZA,2004,NY.GDP.PCAP.CD,GDP_per_capita,2816.99384960555
Algeria,DZA,2003,NY.GDP.PCAP.CD,GDP_per_capita,2283.77299346126
Algeria,DZA,2002,NY.GDP.PCAP.CD,GDP_per_capita,1937.46411413019
Algeria,DZA,2001,NY.GDP.PCAP.CD,GDP_per_capita,1896.30020878013
Algeria,DZA,2000,NY.GDP.PCAP.CD,GDP_per_capita,1772.92869122761
Egypt,EGY,2024,NY.GDP.PCAP.CD,GDP_per_capita,3338.47371043679
Egypt,EGY,2023,NY.GDP.PCAP.CD,GDP_per_capita,3456.78965212363
Egypt,EGY,2022,NY.GDP.PCAP.CD,GDP_per_capita,4233.30783744856
Egypt,EGY,2021,NY.GDP.PCAP.CD,GDP_per_capita,3827.35415374308
Egypt,EGY,2020,NY.GDP.PCAP.CD,GDP_per_capita,3511.11381026379
Egypt,EGY,2019,NY.GDP.PCAP.CD,GDP_per_capita,2962.98892023003
Egypt,EGY,2018,NY.GDP.PCAP.CD,GDP_per_capita,2484.70315630508
Egypt,EGY,2017,NY.GDP.PCAP.CD,GDP_per_capita,2395.10333299491
Egypt,EGY,2016,NY.GDP.PCAP.CD,GDP_per_capita,3270.6287768197
Egypt,EGY,2015,NY.GDP.PCAP.CD,GDP_per_capita,3306.98159414141
Egypt,EGY,2014,NY.GDP.PCAP.CD,GDP_per_capita,3133.39102265541
Egypt,EGY,2013,NY.GDP.PCAP.CD,GDP_per_capita,3025.52563552448
Egypt,EGY,2012,NY.GDP.PCAP.CD,GDP_per_capita,2996.0677072015
Egypt,EGY,2011,NY.GDP.PCAP.CD,GDP_per_capita,2590.64384891965
Egypt,EGY,2010,NY.GDP.PCAP.CD,GDP_per_capita,2455.08194645282
Egypt,EGY,2009,NY.GDP.PCAP.CD,GDP_per_capita,2161.63964573927
Egypt,EGY,2008,NY.GDP.PCAP.CD,GDP_per_capita,1896.21594269779
Egypt,EGY,2007,NY.GDP.PCAP.CD,GDP_per_capita,1547.74170735909
Egypt,EGY,2006,NY.GDP.PCAP.CD,GDP_per_capita,1298.97900203124
Egypt,EGY,2005,NY.GDP.PCAP.CD,GDP_per_capita,1105.53920713903
Egypt,EGY,2004,NY.GDP.PCAP.CD,GDP_per_capita,991.255689145253
Egypt,EGY,2003,NY.GDP.PCAP.CD,GDP_per_capita,1031.27556291284
Egypt,EGY,2002,NY.GDP.PCAP.CD,GDP_per_capita,1116.82884626213
Egypt,EGY,2001,NY.GDP.PCAP.CD,GDP_per_capita,1295.1374184163
Egypt,EGY,2000,NY.GDP.PCAP.CD,GDP_per_capita,1366.09274372613
Spain,ESP,2024,NY.GDP.PCAP.CD,GDP_per_capita,35326.7683069278
Spain,ESP,2023,NY.GDP.PCAP.CD,GDP_per_capita,33493.2225409111
Spain,ESP,2022,NY.GDP.PCAP.CD,GDP_per_capita,30319.4987196616
Spain,ESP,2021,NY.GDP.PCAP.CD,GDP_per_capita,30799.4775937775
Spain,ESP,2020,NY.GDP.PCAP.CD,GDP_per_capita,27233.9426461608
Spain,ESP,2019,NY.GDP.PCAP.CD,GDP_per_capita,29786.5245689007
Spain,ESP,2018,NY.GDP.PCAP.CD,GDP_per_capita,30602.4212881113
Spain,ESP,2017,NY.GDP.PCAP.CD,GDP_per_capita,28381.3425596906
Spain,ESP,2016,NY.GDP.PCAP.CD,GDP_per_capita,26755.6061149398
Spain,ESP,2015,NY.GDP.PCAP.CD,GDP_per_capita,25982.4416197775
Spain,ESP,2014,NY.GDP.PCAP.CD,GDP_per_capita,29707.765509467
Spain,ESP,2013,NY.GDP.PCAP.CD,GDP_per_capita,29228.846559842
Spain,ESP,2012,NY.GDP.PCAP.CD,GDP_per_capita,28456.4438151477
Spain,ESP,2011,NY.GDP.PCAP.CD,GDP_per_capita,31824.6219134777
Spain,ESP,2010,NY.GDP.PCAP.CD,GDP_per_capita,30658.7422282912
Spain,ESP,2009,NY.GDP.PCAP.CD,GDP_per_capita,32279.8208476151
Spain,ESP,2008,NY.GDP.PCAP.CD,GDP_per_capita,35603.248328071
Spain,ESP,2007,NY.GDP.PCAP.CD,GDP_per_capita,32652.015594702
Spain,ESP,2006,NY.GDP.PCAP.CD,GDP_per_capita,28421.686527407
Spain,ESP,2005,NY.GDP.PCAP.CD,GDP_per_capita,26450.9530130382
Spain,ESP,2004,NY.GDP.PCAP.CD,GDP_per_capita,24925.0267844576
Spain,ESP,2003,NY.GDP.PCAP.CD,GDP_per_capita,21522.0170990262
Spain,ESP,2002,NY.GDP.PCAP.CD,GDP_per_capita,17111.0685058941
Spain,ESP,2001,NY.GDP.PCAP.CD,GDP_per_capita,15368.2337984435
Spain,ESP,2000,NY.GDP.PCAP.CD,GDP_per_capita,14743.2671031455
Greece,GRC,2024,NY.GDP.PCAP.CD,GDP_per_capita,24626.1481858973
Greece,GRC,2023,NY.GDP.PCAP.CD,GDP_per_capita,23343.7103964562
Greece,GRC,2022,NY.GDP.PCAP.CD,GDP_per_capita,20884.6773436263
Greece,GRC,2021,NY.GDP.PCAP.CD,GDP_per_capita,20652.89659591
Greece,GRC,2020,NY.GDP.PCAP.CD,GDP_per_capita,17886.733165236
Greece,GRC,2019,NY.GDP.PCAP.CD,GDP_per_capita,19335.3602002969
Greece,GRC,2018,NY.GDP.PCAP.CD,GDP_per_capita,19873.4015238771
Greece,GRC,2017,NY.GDP.PCAP.CD,GDP_per_capita,18631.9930129293
Greece,GRC,2016,NY.GDP.PCAP.CD,GDP_per_capita,17919.2426377048
Greece,GRC,2015,NY.GDP.PCAP.CD,GDP_per_capita,17980.7298238137
Greece,GRC,2014,NY.GDP.PCAP.CD,GDP_per_capita,21474.7257123892
Greece,GRC,2013,NY.GDP.PCAP.CD,GDP_per_capita,21573.3449762805
Greece,GRC,2012,NY.GDP.PCAP.CD,GDP_per_capita,21624.346052551
Greece,GRC,2011,NY.GDP.PCAP.CD,GDP_per_capita,25504.7866510124
Greece,GRC,2010,NY.GDP.PCAP.CD,GDP_per_capita,26653.0488008626
Greece,GRC,2009,NY.GDP.PCAP.CD,GDP_per_capita,29425.4573200263
Greece,GRC,2008,NY.GDP.PCAP.CD,GDP_per_capita,31695.8331092209
Greece,GRC,2007,NY.GDP.PCAP.CD,GDP_per_capita,28440.7625328955
Greece,GRC,2006,NY.GDP.PCAP.CD,GDP_per_capita,24416.0232970275
Greece,GRC,2005,NY.GDP.PCAP.CD,GDP_per_capita,22054.1315756886
Greece,GRC,2004,NY.GDP.PCAP.CD,GDP_per_capita,21449.2552764245
Greece,GRC,2003,NY.GDP.PCAP.CD,GDP_per_capita,18020.612039764
Greece,GRC,2002,NY.GDP.PCAP.CD,GDP_per_capita,13782.195640943
Greece,GRC,2001,NY.GDP.PCAP.CD,GDP_per_capita,12156.9572824221
Greece,GRC,2000,NY.GDP.PCAP.CD,GDP_per_capita,11638.2010697215
Italy,ITA,2024,NY.GDP.PCAP.CD,GDP_per_capita,40429.6224047352
Italy,ITA,2023,NY.GDP.PCAP.CD,GDP_per_capita,39279.699782164
Italy,ITA,2022,NY.GDP.PCAP.CD,GDP_per_capita,35653.9042103495
Italy,ITA,2021,NY.GDP.PCAP.CD,GDP_per_capita,36852.5425414951
Italy,ITA,2020,NY.GDP.PCAP.CD,GDP_per_capita,32091.4866621366
Italy,ITA,2019,NY.GDP.PCAP.CD,GDP_per_capita,33812.788724868
Italy,ITA,2018,NY.GDP.PCAP.CD,GDP_per_capita,35062.3364176949
Italy,ITA,2017,NY.GDP.PCAP.CD,GDP_per_capita,32844.115660604
Italy,ITA,2016,NY.GDP.PCAP.CD,GDP_per_capita,31391.5692898108
Italy,ITA,2015,NY.GDP.PCAP.CD,GDP_per_capita,30639.8829751432
Italy,ITA,2014,NY.GDP.PCAP.CD,GDP_per_capita,36028.3494022349
Italy,ITA,2013,NY.GDP.PCAP.CD,GDP_per_capita,35701.6746002376
Italy,ITA,2012,NY.GDP.PCAP.CD,GDP_per_capita,34854.3949441965
Italy,ITA,2011,NY.GDP.PCAP.CD,GDP_per_capita,38432.3742820019
Italy,ITA,2010,NY.GDP.PCAP.CD,GDP_per_capita,35856.8625485539
Italy,ITA,2009,NY.GDP.PCAP.CD,GDP_per_capita,37099.6133958219
Italy,ITA,2008,NY.GDP.PCAP.CD,GDP_per_capita,40828.5795580937
Italy,ITA,2007,NY.GDP.PCAP.CD,GDP_per_capita,37826.1754554823
Italy,ITA,2006,NY.GDP.PCAP.CD,GDP_per_capita,33537.1286994269
Italy,ITA,2005,NY.GDP.PCAP.CD,GDP_per_capita,32062.723833669
Italy,ITA,2004,NY.GDP.PCAP.CD,GDP_per_capita,31348.1901841445
